"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @howardfineman: Chaos, cronyism and political corruption in the #Trump ¡°Administration¡± handling of medical R &amp; D and supply contracts.¡¦",FALSE,0,NA,2020-05-05 20:57:50,FALSE,NA,"1257776540017926149",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IntentionalFood",16,TRUE,FALSE,NA,NA
"RT @pollsofpolitics: How did @realDonaldTrump handle the #coronavirus Pandemic in the crucial first days &amp; weeks??

Please Vote and Retweet¡¦",FALSE,0,NA,2020-05-05 20:57:50,FALSE,NA,"1257776539913129986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RLAS19",131,TRUE,FALSE,NA,NA
"RT @Laurie_David: can not wrap my head around the LACK of response, organizing, motivating, national plan, morale inspiration, strategy and¡¦",FALSE,0,NA,2020-05-05 20:57:50,FALSE,NA,"1257776539472498688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realkimstover",2,TRUE,FALSE,NA,NA
"RT @SarahEMcCormick: @VincentCrypt46 Let us hope he's in jail, WHERE HE BELONGS. 

I just wrote a really great piece on the tyrants in powe¡¦",FALSE,0,NA,2020-05-05 20:57:48,FALSE,NA,"1257776532480757768",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","floridayys",8,TRUE,FALSE,NA,NA
"RT @WonderWoman2KAG: THE #Coronavirus Solution: 
1. ID VULNERABLE populations. 
2. Protect THE MOST VULNERABLE, lock them down.
3. Let ever¡¦",FALSE,0,NA,2020-05-05 20:57:48,FALSE,NA,"1257776531155410944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealGsPatton007",25,TRUE,FALSE,NA,NA
"@MasterxBrown @Sulaimanestinv1 @briantylercohen @realDonaldTrump You do realize that the president of United States¡¦ https://t.co/yIH8SzGMtP",FALSE,0,"MasterxBrown",2020-05-05 20:57:46,TRUE,"1257725274931761152","1257776522976509954","182354366","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StephStance",0,FALSE,FALSE,NA,NA
"No one has seen
@JoeBiden in person 
in 2 months.

Is there some reason 
he can¡¯t hold a 
press conference 
ON HIS¡¦ https://t.co/ZNIHgKV9TK",FALSE,0,NA,2020-05-05 20:57:45,TRUE,NA,"1257776518895251457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marsialynn86",0,FALSE,FALSE,NA,NA
"#IndianDaughterSafoora #Trump2020 #MAGA2020 
Superb video 

@DeAnna4Congress #DeannaLorraine @realDonaldTrump¡¦ https://t.co/tmmNrvgO4L",FALSE,0,NA,2020-05-05 20:57:44,TRUE,NA,"1257776518320869376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AyalaniMaendra",0,FALSE,FALSE,NA,NA
"RT @mina_12121970: I feel like we are all front liners We risk going out our doors to help our families Every day it¡¯s a risk no matter whe¡¦",FALSE,0,NA,2020-05-05 20:57:43,FALSE,NA,"1257776513992339457",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">JGio Bot</a>","jgionova",1,TRUE,FALSE,NA,NA
"RT @WonderWoman2KAG: I was going to ask when our murder hornet stimulus checks will arrive, &amp; then I saw this video. The media won't show u¡¦",FALSE,0,NA,2020-05-05 20:57:42,FALSE,NA,"1257776507100987392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","punditOcrat",152,TRUE,FALSE,NA,NA
"#Trump's bullishness may be right, but first a little roo-roo (roo-roo: defined as a recession)",FALSE,0,NA,2020-05-05 20:57:42,FALSE,NA,"1257776505876176898",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lo2hi",0,FALSE,FALSE,NA,NA
"RT @cjtruth: ¡°I am a Democrat but when I come out here this is WE THE PEOPLE!¡±. <U+0001F1FA><U+0001F1F8> #trump #donaldtrump #maga2020 #presidenttrump #americafi¡¦",FALSE,0,NA,2020-05-05 20:57:41,FALSE,NA,"1257776504043270144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luzabrg",1476,TRUE,FALSE,NA,NA
"I hope #DavidMuir grills #trump. https://t.co/3CkOSlbraa",FALSE,0,NA,2020-05-05 20:57:41,FALSE,NA,"1257776503036817410",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PJB956",0,FALSE,FALSE,NA,NA
"¡®They¡¯re all LOSERS¡¯: #Trump lashes out at conservative critics over new coronavirus ad https://t.co/hM8zG1Hewo TRUMP THE CRYBABY",FALSE,0,NA,2020-05-05 20:57:41,FALSE,NA,"1257776502864740354",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leafsman",0,FALSE,FALSE,NA,NA
"HEY, CHECK OUT THESE TWO FAT FUCKING MURDERERS #Trump #POTUS #NorthKorea https://t.co/7mmrJZMFUw",FALSE,0,NA,2020-05-05 20:57:39,FALSE,NA,"1257776497080758272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","okyesemily",0,FALSE,FALSE,NA,NA
"RT @AndyOstroy: The many reasons why @realDonaldTrump is insanely jealous of @BarackObama. This is the best thing you'll see on the 'net ri¡¦",FALSE,0,NA,2020-05-05 20:57:39,FALSE,NA,"1257776496237858817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BellaMiaMommy",42,TRUE,FALSE,NA,NA
"RT @cjtruth: ¡°I am a Democrat but when I come out here this is WE THE PEOPLE!¡±. <U+0001F1FA><U+0001F1F8> #trump #donaldtrump #maga2020 #presidenttrump #americafi¡¦",FALSE,0,NA,2020-05-05 20:57:38,FALSE,NA,"1257776490323881984",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mya177",1476,TRUE,FALSE,NA,NA
"RT @PPersnickety: #Resisters ADD: @PPersnickety @msppalt @MsPP01 @SadieTNResist @zelda229 @CraneIncorpora1 @FriendsofAnne @DumbbellDonald @¡¦",FALSE,0,NA,2020-05-05 20:57:36,FALSE,NA,"1257776484749639680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jennife73802820",8,TRUE,FALSE,NA,NA
"Does anyone else worry that Kevin from #HomeAlone 2 bankrupt his family for his short stay at #Trump where you know¡¦ https://t.co/lwngpybtaU",FALSE,0,NA,2020-05-05 20:57:33,TRUE,NA,"1257776471810043904",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","The_Moon_Mayor",0,FALSE,FALSE,NA,NA
"RT @cjtruth: ¡°I am a Democrat but when I come out here this is WE THE PEOPLE!¡±. <U+0001F1FA><U+0001F1F8> #trump #donaldtrump #maga2020 #presidenttrump #americafi¡¦",FALSE,0,NA,2020-05-05 20:57:33,FALSE,NA,"1257776470228971522",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","broxson_mary",1476,TRUE,FALSE,NA,NA
"RT @ThomasB00001: The virus¡¯s deadly effects are merely kept at bay by social distancing, but without a cure or a vaccine, deaths will spik¡¦",FALSE,0,NA,2020-05-05 20:57:28,FALSE,NA,"1257776448451969024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ThomasB00001",1,TRUE,FALSE,NA,NA
"RT @news_ntd: ¡°It¡¯s not fair to the Republicans because all the states that need help<U+2014>they¡¯re run by Democrats in every case.¡± 

President¡¦",FALSE,0,NA,2020-05-05 20:57:28,FALSE,NA,"1257776447386791939",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fred26648257",20,TRUE,FALSE,NA,NA
"RT @Laurie_Garrett: Two separate models predict US #COVID19 death toll will nearly 2X by late June, nearing 135,000 souls, but the @WhiteHo¡¦",FALSE,0,NA,2020-05-05 20:57:27,FALSE,NA,"1257776445381726208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jehfropew",48,TRUE,FALSE,NA,NA
"White trash in red dunce caps packed into a #Trump rally during a highly contagious deathly #COVID19 pandemic is a¡¦ https://t.co/5yzaiPhlIg",FALSE,0,NA,2020-05-05 20:57:26,TRUE,NA,"1257776439325122570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaredConscience",0,FALSE,FALSE,NA,NA
"TO ALL:  This is an EXAMPLE OF A  #tRUMP #HACK #OPERATIVE!!   @BernieSanders HAS GIVEN FULL SUPPORT TO @JoeBiden!!¡¦ https://t.co/9S1kCJH3gs",FALSE,0,NA,2020-05-05 20:57:24,TRUE,NA,"1257776433222561799",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Axim52150655",0,FALSE,FALSE,NA,NA
"RT @WonderWoman2KAG: I was going to ask when our murder hornet stimulus checks will arrive, &amp; then I saw this video. The media won't show u¡¦",FALSE,0,NA,2020-05-05 20:57:23,FALSE,NA,"1257776428252377093",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TismeforTrump",152,TRUE,FALSE,NA,NA
"RT @Laurie_Garrett: Two separate models predict US #COVID19 death toll will nearly 2X by late June, nearing 135,000 souls, but the @WhiteHo¡¦",FALSE,0,NA,2020-05-05 20:57:23,FALSE,NA,"1257776426620723204",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","tedslater",48,TRUE,FALSE,NA,NA
"RT @AndyOstroy: .@realDonaldTrump hates this @ProjectLincoln video SO much he was up all night rage-tweeting about it. So please DO NOT ret¡¦",FALSE,0,NA,2020-05-05 20:57:22,FALSE,NA,"1257776424007675905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BellaMiaMommy",593,TRUE,FALSE,NA,NA
"RT @Laurie_Garrett: Two separate models predict US #COVID19 death toll will nearly 2X by late June, nearing 135,000 souls, but the @WhiteHo¡¦",FALSE,0,NA,2020-05-05 20:57:21,FALSE,NA,"1257776421411467266",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","packfansunited",48,TRUE,FALSE,NA,NA
"RT @Laurie_Garrett: Two separate models predict US #COVID19 death toll will nearly 2X by late June, nearing 135,000 souls, but the @WhiteHo¡¦",FALSE,0,NA,2020-05-05 20:57:21,FALSE,NA,"1257776421377802243",NA,"<a href=""http://www.theawkwardrepublican.com"" rel=""nofollow"">Republican Tweets</a>","TheAwkwardGOP",48,TRUE,FALSE,NA,NA
"RT @Laurie_Garrett: Two separate models predict US #COVID19 death toll will nearly 2X by late June, nearing 135,000 souls, but the @WhiteHo¡¦",FALSE,0,NA,2020-05-05 20:57:20,FALSE,NA,"1257776415950336000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KLIGGETTONI",48,TRUE,FALSE,NA,NA
"@WhiteHouse Take #DisinfectantDonnie #LysolDon s #Sudafed away from him~The STUPID DRUG ADDICT #Trump is putting AL¡¦ https://t.co/MBbRNGj8We",FALSE,0,"WhiteHouse",2020-05-05 20:57:19,TRUE,"1257736316701286400","1257776412863238144","822215673812119553","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LucyKaos",0,FALSE,FALSE,NA,NA
"RT @howardfineman: Chaos, cronyism and political corruption in the #Trump ¡°Administration¡± handling of medical R &amp; D and supply contracts.¡¦",FALSE,0,NA,2020-05-05 20:57:19,FALSE,NA,"1257776411697385477",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DigbyDe",16,TRUE,FALSE,NA,NA
"RT @news_ntd: ¡°It¡¯s not fair to the Republicans because all the states that need help<U+2014>they¡¯re run by Democrats in every case.¡± 

President¡¦",FALSE,0,NA,2020-05-05 20:57:19,FALSE,NA,"1257776409579307010",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhighamPhoto",20,TRUE,FALSE,NA,NA
"RT @howardfineman: Chaos, cronyism and political corruption in the #Trump ¡°Administration¡± handling of medical R &amp; D and supply contracts.¡¦",FALSE,0,NA,2020-05-05 20:57:19,FALSE,NA,"1257776409411497997",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lynn_Henning",16,TRUE,FALSE,NA,NA
"RT @UbanellR: Now I understand why he behaves so erratically. He is high on #sudafed made in the UK I am sure it is just a present from UK¡¦",FALSE,0,NA,2020-05-05 20:57:17,FALSE,NA,"1257776404273324032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","upuouo",3,TRUE,FALSE,NA,NA
"RT @cjtruth: ¡°I am a Democrat but when I come out here this is WE THE PEOPLE!¡±. <U+0001F1FA><U+0001F1F8> #trump #donaldtrump #maga2020 #presidenttrump #americafi¡¦",FALSE,0,NA,2020-05-05 20:57:14,FALSE,NA,"1257776390583144448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlotusSupporter",1476,TRUE,FALSE,NA,NA
"RT @oybay: @BillKristol Welcome to Arizona, Agent Orange. 

Why does Kellyanne keeps telling #Trump to use Acme products? Many people are s¡¦",FALSE,0,NA,2020-05-05 20:57:12,FALSE,NA,"1257776381229817856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mijomojo1",1,TRUE,FALSE,NA,NA
"RT @zeusFanHouse: CNN Sends #Trump Campaign #CeaseAndDesist Letter For ¡®Deceptive¡¯ Ad Showing #CNN Agreeing His Actions Saved Lives; Campai¡¦",FALSE,0,NA,2020-05-05 20:57:10,FALSE,NA,"1257776372824576006",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ruthboopies",173,TRUE,FALSE,NA,NA
"RT @davidkingtheo: #Supported, I want @potus #Trump to stop Funding WHO the organisation of Antichrist
Renee Hudson: President Trump: Defun¡¦",FALSE,0,NA,2020-05-05 20:57:08,FALSE,NA,"1257776366612885504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chuks49672394",16,TRUE,FALSE,NA,NA
"@CBSNews @BarusArus And that is just pissing off #Trump and his pals!",FALSE,0,"CBSNews",2020-05-05 20:57:06,FALSE,"1257773191101104129","1257776358618431490","15012486","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UncleJoeGTA",0,FALSE,FALSE,NA,NA
"@AlexBuxton We are only the runners-up - again! On 21/1/2020,  aweek after #Trump had boasted that the #USA did not¡¦ https://t.co/KAE6HF7dUM",FALSE,0,"AlexBuxton",2020-05-05 20:57:06,TRUE,"1257712544220880898","1257776355456028675","47751640","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","delrob1a",0,FALSE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump The @ProjectLincoln ""losers"" are laughing their asses off because your crippling insecurities have forced¡¦",FALSE,0,NA,2020-05-05 20:57:05,FALSE,NA,"1257776354168315906",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","curmudgeon216",82,TRUE,FALSE,NA,NA
"RT @DevonHeinen: JUST IN
#Trump issues stmt saying he will be intrvw'd tonight on ABC News's ""World News Tonight"" at 6:30p Eastern.

The in¡¦",FALSE,0,NA,2020-05-05 20:57:05,FALSE,NA,"1257776352494845954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CsuzdiG",1,TRUE,FALSE,NA,NA
"@Bidar411 @CBSNews And another way to phrase this headline, #NYTimes is telling the #truth, again, despite what #Trump says.",FALSE,0,"Bidar411",2020-05-05 20:57:04,FALSE,"1257759870985449472","1257776348099158018","1062953265254543360","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jlopiccoloesq",0,FALSE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump The @ProjectLincoln ""losers"" are laughing their asses off because your crippling insecurities have forced¡¦",FALSE,0,NA,2020-05-05 20:57:04,FALSE,NA,"1257776347985907713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","michelbellef",82,TRUE,FALSE,NA,NA
"RT @pollsofpolitics: How did @realDonaldTrump handle the #coronavirus Pandemic in the crucial first days &amp; weeks??

Please Vote and Retweet¡¦",FALSE,0,NA,2020-05-05 20:57:04,FALSE,NA,"1257776346794799108",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ericserati68",131,TRUE,FALSE,NA,NA
"RT @zeusFanHouse: ¡°My administration will take all necessary steps 2 #safeguard our citizens from this threat,¡±#Trump says @ start of new c¡¦",FALSE,0,NA,2020-05-05 20:57:01,FALSE,NA,"1257776337898659840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ragingbull26",29,TRUE,FALSE,NA,NA
"RT @AndyOstroy: If you're a woman, a person of color, an immigrant, a suburbanite, a senior, college student, college grad, a white male w/¡¦",FALSE,0,NA,2020-05-05 20:57:01,FALSE,NA,"1257776335721836545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BellaMiaMommy",53,TRUE,FALSE,NA,NA
"RT @Laurie_Garrett: Two separate models predict US #COVID19 death toll will nearly 2X by late June, nearing 135,000 souls, but the @WhiteHo¡¦",FALSE,0,NA,2020-05-05 20:57:00,FALSE,NA,"1257776332324265985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ributable",48,TRUE,FALSE,NA,NA
"RT @WonderWoman2KAG: I was going to ask when our murder hornet stimulus checks will arrive, &amp; then I saw this video. The media won't show u¡¦",FALSE,0,NA,2020-05-05 20:56:59,FALSE,NA,"1257776329577160707",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","9911Rusty",152,TRUE,FALSE,NA,NA
"RT @ThomasB00001: #Trump¡¯s desperation to reopen business regardless of the THOUSANDS HE WILL KILL smacks of the same magical thinking that¡¦",FALSE,0,NA,2020-05-05 20:56:58,FALSE,NA,"1257776322736058369",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ThomasB00001",1,TRUE,FALSE,NA,NA
"RT @ThomasB00001: #Trump¡¯s increasingly negative tone toward ¡°blue-state bailouts¡± means not only plenty of negative ads for #Biden in plac¡¦",FALSE,0,NA,2020-05-05 20:56:57,FALSE,NA,"1257776318688694272",NA,"<a href=""http://www.theawkwardrepublican.com"" rel=""nofollow"">Republican Tweets</a>","TheAwkwardGOP",3,TRUE,FALSE,NA,NA
"RT @zeusFanHouse: CNN Sends #Trump Campaign #CeaseAndDesist Letter For ¡®Deceptive¡¯ Ad Showing #CNN Agreeing His Actions Saved Lives; Campai¡¦",FALSE,0,NA,2020-05-05 20:56:53,FALSE,NA,"1257776303786229760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","readyletsgo27",173,TRUE,FALSE,NA,NA
"RT @mterr337: @JasonSCampbell I'd be interested in knowing... how does @Jim_Jordan know how many hours #trump is actually working. Does he¡¦",FALSE,0,NA,2020-05-05 20:56:49,FALSE,NA,"1257776285977178112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stellabystarlit",10,TRUE,FALSE,NA,NA
