"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @RT_com: #Maduro claims members of '#Trump¡¯s security team' were with a captured group of mercenaries tasked with killing him

DETAILS:¡¦",FALSE,0,NA,2020-05-05 15:52:25,FALSE,NA,"1257699680642830336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DownTwist",105,TRUE,FALSE,NA,NA
"RT @badseedbook: <U+0001F534>Ammon Bundy Blames Jews For The Holocaust At Idaho Anti-Lockdown Rally.
#TrumpLiesAmericansDie #trump #stopracism #MAGAMo¡¦",FALSE,0,NA,2020-05-05 15:52:24,FALSE,NA,"1257699678235303936",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","badseedbook",3,TRUE,FALSE,NA,NA
"RT @MarkDavis: The only thing sillier than the lame pun (#MourningInAmerica) in this mediocre ad is the forced fawning of #Trump haters sug¡¦",FALSE,0,NA,2020-05-05 15:52:16,FALSE,NA,"1257699645104545792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SantasTavern",3,TRUE,FALSE,NA,NA
"RT @mayawiley: As #Trump@fights a blame game with #China that will not save a single soul in the US, China gives us more evidence of just h¡¦",FALSE,0,NA,2020-05-05 15:52:14,FALSE,NA,"1257699632819265543",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","r_middagh",30,TRUE,FALSE,NA,NA
"<U+0001F926> that is the dumbest thing I've heard today. But it's still early &amp; I'm sure that #Trump <U+0001F921> will come along &amp; top t¡¦ https://t.co/r8KaixxYkm",FALSE,0,NA,2020-05-05 15:52:13,TRUE,NA,"1257699632366288897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HResisting",0,FALSE,FALSE,NA,NA
"@acnewsitics Why is #trump silencing his experts? #trumpPandemic #COVIDIOT",FALSE,0,"acnewsitics",2020-05-05 15:52:09,FALSE,"1257691555386679296","1257699612078608390","1080188052365029376","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KIKI_SRQUS",0,FALSE,FALSE,NA,NA
"RT @Sassy4Trump: NO To Mail In Voting!! Make Voter ID Required!! #TRUMP 
#MAGAROLLERCOASTER 
<U+0001F5F3>@POLITICALWAROOM 
<U+2705>@KiltyJeremy 
<U+0001F5F3>@titan428¡¦",FALSE,0,NA,2020-05-05 15:52:08,FALSE,NA,"1257699611176652800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CandysOpinions",48,TRUE,FALSE,NA,NA
"@Leefellerguy @dnauerbach13 The #DNC manipulated the political process in their obsession to eliminate #Bernie and¡¦ https://t.co/RhRBUNqCcP",FALSE,0,"Leefellerguy",2020-05-05 15:52:03,TRUE,"1257024764893249537","1257699588879921153","460584206","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wmichaelsw",0,FALSE,FALSE,NA,NA
"RT @Richard4m: @EvelynW47196522 @RedBandit0001 @Isabell29345169 @puppetics @MoooPapa @DebWelp @andrea77214732 @free_bird65 @221thetruthx707¡¦",FALSE,0,NA,2020-05-05 15:52:02,FALSE,NA,"1257699584832348163",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkCarterMAGA",26,TRUE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump Hey #Trump: let¡¯s face it...your chances for re-election now are disastrous. You¡¯re unpopular, incompetent¡¦",FALSE,0,NA,2020-05-05 15:52:00,FALSE,NA,"1257699577227956225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TucsonBlonde",218,TRUE,FALSE,NA,NA
"@thehill Sociopathic Malignant Narcissist says what? Do you ever think about the 69,000 dead, even for one minute? #Trump",FALSE,0,"thehill",2020-05-05 15:51:59,FALSE,"1257691930189799424","1257699570630266881","1917731","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ro6o7",0,FALSE,FALSE,NA,NA
"RT @mayawiley: #Trump is successfully undermining the independent oversight we created after #Watergate to prevent waste, #Fraud &amp; abuse be¡¦",FALSE,0,NA,2020-05-05 15:51:58,FALSE,NA,"1257699568755585026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TWakandaforever",126,TRUE,FALSE,NA,NA
"@realDonaldTrump The REAL disgrace was YOUR use of #LincolnMemorial for your propAganda broadcast on #FoxNews  your¡¦ https://t.co/URZIkxoGsP",FALSE,0,"realDonaldTrump",2020-05-05 15:51:58,TRUE,"1257532112233803782","1257699566486462464","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Revivingfortune",0,FALSE,FALSE,NA,NA
"seriously #disinfectant DUMB @realDonaldTrump has character defects
#psychology
here thought JUST a
#narcissist ban¡¦ https://t.co/ZUxnisnD2t",FALSE,0,NA,2020-05-05 15:51:57,TRUE,NA,"1257699564640858114",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ormiga",0,FALSE,FALSE,NA,NA
"RT @mayawiley: As #Trump@fights a blame game with #China that will not save a single soul in the US, China gives us more evidence of just h¡¦",FALSE,0,NA,2020-05-05 15:51:57,FALSE,NA,"1257699561960869888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TIG28113679",30,TRUE,FALSE,NA,NA
"RT @GordonGChang: Past American presidents saved #China's communists. Prez #Trump says we're done with them. #Dobbs @LouDobbs @BillGertz",FALSE,0,NA,2020-05-05 15:51:56,FALSE,NA,"1257699557946900482",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","frthalk",509,TRUE,FALSE,NA,NA
"RT @alexmjordan: <U+0001F1FA><U+0001F1F8>#JordansViewExpress 450<U+0001F1FA><U+0001F1F8>
""We're Gonna Do it AGAIN... We're gonna build the greatest economy in the world again, and it'¡¦",FALSE,0,NA,2020-05-05 15:51:55,FALSE,NA,"1257699556596150272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Budman8845",7,TRUE,FALSE,NA,NA
"RT @US_of_A_1st: #Trump spanks George W. Bush: 'Where was he during impeachment?

George W Bush¢®t is a RINO &amp; liberal puppet. One of the Pr¡¦",FALSE,0,NA,2020-05-05 15:51:55,FALSE,NA,"1257699556394967041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cyrus457",35,TRUE,FALSE,NA,NA
"#Returntowork standard-The #testing required of folks traveling on a plane with #Trump is the testing standard to r¡¦ https://t.co/2K47LoLvtF",FALSE,1,NA,2020-05-05 15:51:55,TRUE,NA,"1257699553442226177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pchowder",1,FALSE,FALSE,NA,NA
"The #imbecile #tRump ran our country down into the dumps, and his #recklessness allowed #Covid19 to kill us, our ec¡¦ https://t.co/y5qnHmm7K4",FALSE,0,NA,2020-05-05 15:51:51,TRUE,NA,"1257699537583513606",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AmenZwa",0,FALSE,FALSE,NA,NA
"RT @alexmjordan: Donald #Trump BEAT them ALL &amp; kept his promise to #MAGA! This steadfast resolve, tireless energy, never-shaken optimism &amp;¡¦",FALSE,0,NA,2020-05-05 15:51:49,FALSE,NA,"1257699529232703489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","galacticaactual",59,TRUE,FALSE,NA,NA
"RT @joefaz: #trump now leads Biden just 48-46 in a state that he won by 9 points in 2016. Biden is polling surprisingly well with older vot¡¦",FALSE,0,NA,2020-05-05 15:51:48,FALSE,NA,"1257699525378011136",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wasregan",62,TRUE,FALSE,NA,NA
"RT @AndyOstroy: .@realDonaldTrump hates this @ProjectLincoln video SO much he was up all night rage-tweeting about it. So please DO NOT ret¡¦",FALSE,0,NA,2020-05-05 15:51:45,FALSE,NA,"1257699513705345026",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bippal",419,TRUE,FALSE,NA,NA
"RT @ElementGeek: @StephanieVarro2 @gonyangnari @MichaelMayer554 @DeAnna4Congress @SenSchumer Exactly, but all they do is find ways to blame¡¦",FALSE,0,NA,2020-05-05 15:51:44,FALSE,NA,"1257699508470808576",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","soulrelevant2U",1,TRUE,FALSE,NA,NA
"RT @alexmjordan: <U+0001F1FA><U+0001F1F8>#JordansViewExpress 446<U+0001F1FA><U+0001F1F8>
His enemies are willing to let America fail to see #Trump lose. But unlike them, #Trump loves¡¦",FALSE,0,NA,2020-05-05 15:51:42,FALSE,NA,"1257699501407719424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","galacticaactual",146,TRUE,FALSE,NA,NA
"If the IQ test was necessary to be a candidate in the US election, most republicans today would not have been elect¡¦ https://t.co/Vgl1EUIhGm",FALSE,0,NA,2020-05-05 15:51:42,TRUE,NA,"1257699500363300865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fundonatewin",0,FALSE,FALSE,NA,NA
"RT @deAdder: Cartoon for @chronicleherald #TrumpPressBriefing #TrumpTownHall #FoxNews #LincolnMemorial #trump #Trump2020 https://t.co/JfWSq¡¦",FALSE,0,NA,2020-05-05 15:51:41,FALSE,NA,"1257699496688934912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","16Canuckfan",694,TRUE,FALSE,NA,NA
"RT @TruthsOverTrump: What amazes me about #Trump supporters is that they put their loyalty to him above the safety of their own children an¡¦",FALSE,0,NA,2020-05-05 15:51:40,FALSE,NA,"1257699490238169089",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pedal_by_pedal",34,TRUE,FALSE,NA,NA
"Trump¡¯s 1 A.M.. Furious Meltdown Stuns Country <U+2014> Calls George Conway ¡®Deranged Loser of a Husband¡¯ and ¡®Moonface¡¯¡¦ https://t.co/x5VKzvs8tB",FALSE,0,NA,2020-05-05 15:51:31,TRUE,NA,"1257699454599266306",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oncedeferred",0,FALSE,FALSE,NA,NA
"RT @RoseDru63: #USCongress you lying scared hiding worthless bunch of cowards!!Pass the #payrolltaxcut #Trump asked4March 8,2020 Or be know¡¦",FALSE,0,NA,2020-05-05 15:51:30,FALSE,NA,"1257699449440272387",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoseDru63",1,TRUE,FALSE,NA,NA
"RT @AndyOstroy: .@realDonaldTrump hates this @ProjectLincoln video SO much he was up all night rage-tweeting about it. So please DO NOT ret¡¦",FALSE,0,NA,2020-05-05 15:51:28,FALSE,NA,"1257699441542381570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MargaretHoski14",419,TRUE,FALSE,NA,NA
"RT @deAdder: Cartoon on Trump. #TrumpPressConf #Trump #Trump2020 #coronavirus #COVID19 https://t.co/t8UdyHC3sv",FALSE,0,NA,2020-05-05 15:51:26,FALSE,NA,"1257699435288514560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","16Canuckfan",558,TRUE,FALSE,NA,NA
"RT @Sassy4Trump: NO To Mail In Voting!! Make Voter ID Required!! #TRUMP 
#MAGAROLLERCOASTER 
<U+0001F5F3>@POLITICALWAROOM 
<U+2705>@KiltyJeremy 
<U+0001F5F3>@titan428¡¦",FALSE,0,NA,2020-05-05 15:51:24,FALSE,NA,"1257699426744795137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrizT2020",48,TRUE,FALSE,NA,NA
"@maddow #Trump policy is meant to kill people. For malignant narcissist Trump, power to cause death for those peopl¡¦ https://t.co/K8JcY9H33I",FALSE,0,"maddow",2020-05-05 15:51:23,TRUE,"1257389274376351749","1257699421745274880","16129920","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","carlyinNJ",0,FALSE,FALSE,NA,NA
"@stone_hc Fatigue is a new and honestly a correct name for #trump. Good call.",FALSE,0,"stone_hc",2020-05-05 15:51:22,FALSE,"1257698443574861824","1257699418574372870","884953515856187394","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexisCeule",0,FALSE,FALSE,NA,NA
"What are the odds of #Trump being re-elected?

According to a leading US-based election betting website, his re-ele¡¦ https://t.co/Jd2xMAunXU",FALSE,0,NA,2020-05-05 15:51:22,TRUE,NA,"1257699415227281410",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","theglobalist",0,FALSE,FALSE,NA,NA
"RT @RexDoctor: @cherokeesher2 @nycjim #Trump believes in #Eugenics.

He's been after #HerdImmunity from the start.

He always wants to #Cul¡¦",FALSE,0,NA,2020-05-05 15:51:20,FALSE,NA,"1257699408549994500",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MerrileeIdol",33,TRUE,FALSE,NA,NA
"RT @Stonekeeper3: @JayC1l @diandkieran @Drako32927633 @HelmetBobby @DickHindleg @MartinaSassyTG @kaaly55 @MikeBates04 @BellaKitten @Craig4P¡¦",FALSE,0,NA,2020-05-05 15:51:20,FALSE,NA,"1257699406813507586",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stonekeeper3",2,TRUE,FALSE,NA,NA
"RT @mayawiley: As #Trump@fights a blame game with #China that will not save a single soul in the US, China gives us more evidence of just h¡¦",FALSE,0,NA,2020-05-05 15:51:18,FALSE,NA,"1257699400421236738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cheftacular",30,TRUE,FALSE,NA,NA
"@feloneouscat @joncoopertweets @ErikB120 You do now.
#Trump #Congress",FALSE,0,"feloneouscat",2020-05-05 15:51:17,FALSE,"1257451340583833603","1257699396319395843","563221999","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreddyMurx",0,FALSE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump A sociopath...alone in a house he doesn¡¯t belong in...in a job he¡¯s not qualified for...during a national¡¦",FALSE,0,NA,2020-05-05 15:51:17,FALSE,NA,"1257699395048333314",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hammond777",1225,TRUE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump A sociopath...alone in a house he doesn¡¯t belong in...in a job he¡¯s not qualified for...during a national¡¦",FALSE,0,NA,2020-05-05 15:51:14,FALSE,NA,"1257699381219819520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Randomschantz",1225,TRUE,FALSE,NA,NA
"@emptywheel @ogmab @deAdder This one by @deAdder fully captures #Trump's petty #narcissism to a T! https://t.co/jq8EZmYvLv",FALSE,0,"emptywheel",2020-05-05 15:51:13,FALSE,"1257631812815388672","1257699378762076160","15985111","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ExecCanuck",0,FALSE,FALSE,NA,NA
"During an exchange with reporters this Tuesday, President #Trump was asked why he won¡¯t allow Dr. #AnthonyFauci to¡¦ https://t.co/4SToW1Bgn3",FALSE,0,NA,2020-05-05 15:51:11,TRUE,NA,"1257699371874992128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jftaveira1993",0,FALSE,FALSE,NA,NA
"RT @alexmjordan: <U+0001F1FA><U+0001F1F8>#JordansViewExpress 450<U+0001F1FA><U+0001F1F8>
""We're Gonna Do it AGAIN... We're gonna build the greatest economy in the world again, and it'¡¦",FALSE,0,NA,2020-05-05 15:51:10,FALSE,NA,"1257699365277310980",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alexmjordan",7,TRUE,FALSE,NA,NA
"@BJPsez @BillKristol Are you suggesting #Trump's hatred of #McCain comes from #Putin?",FALSE,0,"BJPsez",2020-05-05 15:51:09,FALSE,"1257678291651252226","1257699363314233346","33128579","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrianFergusson",0,FALSE,FALSE,NA,NA
"@ericswalwell @InSpiteOfTrump #Trump is a coward, he has to bully these women, who are highly  intelligent and ask¡¦ https://t.co/EqqNrloD3e",FALSE,0,"ericswalwell",2020-05-05 15:51:06,TRUE,"1257687223220097024","1257699350773448704","377609596","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GeminijlwWilson",1,FALSE,FALSE,NA,NA
"RT @zeusFanHouse: ¡°My administration will take all necessary steps 2 #safeguard our citizens from this threat,¡±#Trump says @ start of new c¡¦",FALSE,0,NA,2020-05-05 15:51:06,FALSE,NA,"1257699347510239232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phillyeaglesfa1",10,TRUE,FALSE,NA,NA
"<U+0001F534>Trump has positioned himself to tap into the public mood in the U.S., which has turned increasingly negative towar¡¦ https://t.co/DAFWOFsEOt",FALSE,0,NA,2020-05-05 15:51:03,TRUE,NA,"1257699338416984070",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","badseedbook",0,FALSE,FALSE,NA,NA
"RT @mayawiley: #Trump is successfully undermining the independent oversight we created after #Watergate to prevent waste, #Fraud &amp; abuse be¡¦",FALSE,0,NA,2020-05-05 15:51:02,FALSE,NA,"1257699332343558144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","coyotelobo1",126,TRUE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump Dear @TheRickWilson @gtconway3d @jwgop @SteveSchmidtSES: huge congratulations. Not just on creating an inc¡¦",FALSE,0,NA,2020-05-05 15:51:00,FALSE,NA,"1257699324378730496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","someonepee",580,TRUE,FALSE,NA,NA
"#TuesdayVibes on #CincoDeMayo 

#Trump says #Mexican immigrants are ""bringing drugs ... bringing crime. They¡¯re rap¡¦ https://t.co/2BtRikzlsR",FALSE,0,NA,2020-05-05 15:51:00,TRUE,NA,"1257699323812253700",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DalePederson",0,FALSE,FALSE,NA,NA
"RT @RoseDru63: #Schiff&amp; #Schumer were in a cabal! #Comey &amp;Stryck all a bunch of crooksI¡¯m sick ofU!So don¡¯t think #Trump is only one sick o¡¦",FALSE,0,NA,2020-05-05 15:51:00,FALSE,NA,"1257699322940006406",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoseDru63",1,TRUE,FALSE,NA,NA
"RT @Emolclause: SERIOUSLY folks, given #LaraTrump's rationale re #TaraReade, shouldn't we safely conclude that #Trump is GUILTY of what @ej¡¦",FALSE,0,NA,2020-05-05 15:51:00,FALSE,NA,"1257699322415767552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TIG28113679",8,TRUE,FALSE,NA,NA
"RT @alexmjordan: <U+0001F1FA><U+0001F1F8>#JordansViewExpress 450<U+0001F1FA><U+0001F1F8>
""We're Gonna Do it AGAIN... We're gonna build the greatest economy in the world again, and it'¡¦",FALSE,0,NA,2020-05-05 15:50:59,FALSE,NA,"1257699318892544000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KTRisforTrump",7,TRUE,FALSE,NA,NA
"RT @Sassy4Trump: NO To Mail In Voting!! Make Voter ID Required!! #TRUMP 
#MAGAROLLERCOASTER 
<U+0001F5F3>@POLITICALWAROOM 
<U+2705>@KiltyJeremy 
<U+0001F5F3>@titan428¡¦",FALSE,0,NA,2020-05-05 15:50:53,FALSE,NA,"1257699295698001920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KevinMcGary4",48,TRUE,FALSE,NA,NA
"RT @zeusFanHouse: CNN Sends #Trump Campaign #CeaseAndDesist Letter For ¡®Deceptive¡¯ Ad Showing #CNN Agreeing His Actions Saved Lives; Campai¡¦",FALSE,0,NA,2020-05-05 15:50:52,FALSE,NA,"1257699290576715777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phillyeaglesfa1",42,TRUE,FALSE,NA,NA
"As a Hispanic I can appreciate that...But South Texas has the best Mexican food sir...

F'n Trump..¡¦ https://t.co/dpTPUfesrT",FALSE,0,NA,2020-05-05 15:50:50,TRUE,NA,"1257699283371020288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JehovahTweets",0,FALSE,FALSE,NA,NA
"RT @mayawiley: As #Trump@fights a blame game with #China that will not save a single soul in the US, China gives us more evidence of just h¡¦",FALSE,0,NA,2020-05-05 15:50:50,FALSE,NA,"1257699281206558723",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fajingfool",30,TRUE,FALSE,NA,NA
"#OIL #OOTT #WTI
Nonsense! I've been unable to trade WTI since 4/20 due to my broker's restriction on retail traders¡¦ https://t.co/NsB7gEkXLD",FALSE,2,NA,2020-05-05 15:50:46,TRUE,NA,"1257699263716495364",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DaddyBear_WTI",0,FALSE,FALSE,NA,NA
"RT @Goldstatetimes: Presidential Message from @realDonaldTrump  on Cinco de Mayo, 2020 
#CincoDeMayo #CincoAtHome #CincoToGo 
#Trump #Trump¡¦",FALSE,0,NA,2020-05-05 15:50:43,FALSE,NA,"1257699251515252736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GavrielPuig",9,TRUE,FALSE,NA,NA
"And uncle joe will be leading the charge from his basement? 

What happened in that meeting with you Barry and Come¡¦ https://t.co/DhvcG0V1AS",FALSE,0,NA,2020-05-05 15:50:41,TRUE,NA,"1257699242585382913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kdlmama",0,FALSE,FALSE,NA,NA
"RT @Stonekeeper3: @JanetTXBlessed @CeeBeesHeart @RealWolf72 @MaysPatriot @PeteKent01 @ConnerJanith @TexanAlliKat @Lots_Of_Fun_69 @EricJSwen¡¦",FALSE,0,NA,2020-05-05 15:50:39,FALSE,NA,"1257699236159897600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stonekeeper3",1,TRUE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump A sociopath...alone in a house he doesn¡¯t belong in...in a job he¡¯s not qualified for...during a national¡¦",FALSE,0,NA,2020-05-05 15:50:37,FALSE,NA,"1257699228064927744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulinePungs",1225,TRUE,FALSE,NA,NA
"RT @rightNtruthMat: @Acosta Donald Trump is a Liar and Divider

The Narc in Chief sows chaos and division while millions of US citizens str¡¦",FALSE,0,NA,2020-05-05 15:50:36,FALSE,NA,"1257699224235507712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kiddo563SK",5,TRUE,FALSE,NA,NA
"RT @globaltimesnews: #Trump administration's intent to unseat #China as the mainstay of global supply chains may be nothing but pie in the¡¦",FALSE,0,NA,2020-05-05 15:50:35,FALSE,NA,"1257699219961516034",NA,"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter</a>","pmsxa",3,TRUE,FALSE,NA,NA
"RT @alexmjordan: <U+0001F1FA><U+0001F1F8>#JordansViewExpress 450<U+0001F1FA><U+0001F1F8>
""We're Gonna Do it AGAIN... We're gonna build the greatest economy in the world again, and it'¡¦",FALSE,0,NA,2020-05-05 15:50:34,FALSE,NA,"1257699216304025600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mjfeiertag",7,TRUE,FALSE,NA,NA
"RT @zeusFanHouse: CNN Sends #Trump Campaign #CeaseAndDesist Letter For ¡®Deceptive¡¯ Ad Showing #CNN Agreeing His Actions Saved Lives; Campai¡¦",FALSE,0,NA,2020-05-05 15:50:34,FALSE,NA,"1257699215779737600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HelenTuttle",42,TRUE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump Hey #Trump: let¡¯s face it...your chances for re-election now are disastrous. You¡¯re unpopular, incompetent¡¦",FALSE,0,NA,2020-05-05 15:50:33,FALSE,NA,"1257699211451269120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","someonepee",218,TRUE,FALSE,NA,NA
"RT @zeusFanHouse: CNN Sends #Trump Campaign #CeaseAndDesist Letter For ¡®Deceptive¡¯ Ad Showing #CNN Agreeing His Actions Saved Lives; Campai¡¦",FALSE,0,NA,2020-05-05 15:50:31,FALSE,NA,"1257699204106866688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Moonlight_the",42,TRUE,FALSE,NA,NA
". @realDonaldTrump @VP @jaredkushner @IvankaTrump @gop @GOPChairwoman Everything #trump touches dies. He and Republ¡¦ https://t.co/835fqCxUmX",FALSE,0,NA,2020-05-05 15:50:30,TRUE,NA,"1257699199526699008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","concerned63",0,FALSE,FALSE,NA,NA
"RT @Goldstatetimes: IT'S A DEMOCRAT SETUP: Trump SURPRISE White House Press Conference -
@realDonaldTrump #Trump @TheDemocrats #Democrats #¡¦",FALSE,0,NA,2020-05-05 15:50:27,FALSE,NA,"1257699186088325120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GavrielPuig",10,TRUE,FALSE,NA,NA
"What is it really?  #Trump #coronavirus #BarackObama #COVID19 @donlemon Perfect piece  &amp; peace? https://t.co/DPvo8SThHC",FALSE,1,NA,2020-05-05 15:50:26,FALSE,NA,"1257699183584096256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sidraing",0,FALSE,FALSE,NA,NA
"@realDonaldTrump
 (aka #conman,#dotard,#shithead #Trump) is an unmitigated disaster for this country. He has to and¡¦ https://t.co/6nfrSsHw13",FALSE,0,"realDonaldTrump",2020-05-05 15:50:23,TRUE,NA,"1257699167360749570","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","xdinia",0,FALSE,FALSE,NA,NA
"RT @GordonGChang: On @TeamCavuto at 12:30 ET to talk about #China deceiving #Trump administration officials on #COVID19. #coronavirus",FALSE,0,NA,2020-05-05 15:50:20,FALSE,NA,"1257699157525102596",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RememberPaoli",10,TRUE,FALSE,NA,NA
"Humor makes us laugh because of the basic truth of the assertions. If it wasn't true it wouldn't be funny...¡¦ https://t.co/iQGCnuIXkU",FALSE,1,NA,2020-05-05 15:50:20,TRUE,NA,"1257699156916875271",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","trainyourmac1",0,FALSE,FALSE,NA,NA
